entry_id,posting_date,policy_group_id,account_code,description,amount,dr_cr_flag,source_metric,export_status
58eda566-3064-4d19-b28f-07d911554a82,2018-04-01,GRP09176,AC59713,Garden truth body wind.,-35075.73,CR,CSM,Ready
da8c6bc5-8a07-4cc9-8ceb-1b658f6fe64e,2018-03-20,GRP93547,AC77168,Office go.,-20585.49,CR,CSM,Rejected
dcc1af35-c428-4081-a4e9-73a6662dd7b5,2023-01-30,GRP44164,AC00366,Onto always region.,45234.62,CR,Claim,Posted
c383d238-0246-4068-8795-94c3e72df4ea,2024-01-26,GRP72113,AC59064,Drop authority.,30555.42,CR,CSM,Rejected
db16f24d-cadc-4a64-a4c5-1386adab01de,2020-09-08,GRP89156,AC09992,Other day score woman.,19893.02,DR,Claim,Rejected
ea7df0fe-9bc7-4719-94f0-0ce4c4a717ad,2020-11-15,GRP31810,AC04364,Staff trip hard officer spring.,28135.52,CR,CSM,Ready
949a32ae-d2a6-4bbe-99a3-213ed0ef0d6f,2019-03-21,GRP09893,AC62777,Shake before marriage administration trade.,-11595.6,CR,Claim,Ready
43d4d25b-08a9-4c24-a813-6ff86cfb4b10,2025-04-05,GRP74987,AC64687,Know sometimes go her.,-18227.32,CR,CSM,Rejected
76c6751f-7a75-4d2b-a545-1cde132a0ee1,2020-09-17,GRP01390,AC70211,Partner analysis.,-48601.35,DR,Claim,Ready
1ce42225-e8ed-4820-91a4-488f3af242e2,2019-04-17,GRP42623,AC02887,Yes hot require.,31349.18,CR,CSM,Ready
f4fe844c-c17b-499e-89f4-75d7958591cd,2025-04-22,GRP85092,AC75067,Base best couple those.,43623.44,DR,RA,Rejected
884bd176-500f-430f-809a-77c86a71a51b,2024-04-27,GRP22624,AC71213,Store role relate public moment.,-14474.9,CR,RA,Ready
c23d7357-7d96-4950-8082-b655632789fb,2018-04-07,GRP80141,AC00801,Top situation wind other attention.,-24226.22,CR,RA,Posted
3f23d395-7324-4981-9949-8b11f6f85791,2025-05-03,GRP34396,AC18553,Market south Mr.,15721.77,DR,CSM,Rejected
3bee73da-f9aa-49ae-97b0-abab31643d8a,2019-05-28,GRP95944,AC07019,Herself bring wrong.,28067.45,CR,Claim,Rejected
5f43ef14-4f11-4888-a9d0-13baec3870d2,2025-01-18,GRP29423,AC82529,Second food man exactly present.,-21816.67,DR,CSM,Posted
2bdb1b39-be75-43cd-9c87-fd8dee55f08f,2025-02-06,GRP62599,AC23716,Seat single five speech.,-28755.59,CR,RA,Ready
24469d2d-dd70-4c93-8353-fd1cb1ecc5fc,2022-10-08,GRP93667,AC76200,Enough budget kid training nature.,-24766.02,DR,CSM,Posted
010ebc07-66b9-4be1-9c4b-a44e1ce244ee,2019-10-24,GRP51644,AC75367,Whose discover call drop.,32896.07,DR,Claim,Posted
1d1bf66d-e868-4d94-9eb5-8a8d339d9182,2025-11-14,GRP88640,AC44961,Agreement though someone hot.,-29181.9,CR,CSM,Ready
3103c5d7-40fd-4aff-8cc6-6e853e7e58b2,2023-02-09,GRP49120,AC19033,Recognize economy number.,-43763.51,CR,CSM,Rejected
bede24f3-2906-49ca-8b95-73b0556d3550,2025-06-23,GRP80375,AC07750,Suggest which material performance half.,-21060.52,CR,Claim,Rejected
2b3d1472-119d-41f8-b827-098bfd789166,2025-09-06,GRP34755,AC26026,Structure beyond full.,10979.99,CR,CSM,Rejected
c84795f2-574f-4f99-a191-2c33e2b6dd01,2023-08-13,GRP77449,AC96284,Charge knowledge material build technology.,-32523.3,DR,Claim,Rejected
de17533f-379a-483d-92fd-71592f6412f3,2021-08-08,GRP46869,AC79781,Information history.,-47168.16,DR,CSM,Posted
119256cd-0aa1-4a01-b53d-cb894c05e4e4,2024-08-04,GRP62819,AC81470,Miss buy.,18462.71,CR,CSM,Ready
64c32655-e2d8-4e34-892c-765a6a216856,2019-01-19,GRP01576,AC22825,Treat also can.,17216.03,CR,RA,Ready
e248aa5d-5650-4145-bbef-14ea066ab56e,2020-10-07,GRP66835,AC16606,Serious sometimes not.,-47513.49,DR,CSM,Ready
002632c0-a9aa-4d2f-87b4-ca74a1421c20,2021-06-25,GRP82607,AC07871,Defense least.,-22977.11,CR,CSM,Ready
aa1b349f-698b-4d26-8a6f-d7a825b1deca,2020-01-28,GRP80386,AC42278,Around throw bar training.,42340.73,DR,RA,Ready
9feb0332-1dbd-48f8-b0db-a4d609dafb20,2023-07-22,GRP33558,AC32424,Term significant identify federal skill.,7193.13,DR,CSM,Rejected
47d8e689-2679-4826-b05a-6133901c0ea9,2024-03-31,GRP43954,AC02072,Experience attack part serious.,-1057.37,CR,RA,Rejected
7c1398f0-f00f-4261-9be1-2b880a269f49,2018-10-14,GRP10501,AC25693,At nation field.,-27449.67,CR,CSM,Ready
e6bdaa7a-257c-412d-a956-38d38f8dc838,2022-06-22,GRP14671,AC88887,Though check per.,-37461.43,CR,CSM,Ready
945dee23-644a-4b60-92a3-e0cf8b6b2310,2018-03-15,GRP97244,AC08014,Most local tell.,12970.17,CR,RA,Ready
163abd64-6b5c-4df4-92ea-4403c938fb4a,2018-01-05,GRP99862,AC96188,Ever realize system.,28915.79,DR,Claim,Posted
181c7fd4-c322-4745-adbe-050a81660c29,2020-03-19,GRP22204,AC85514,Capital official.,24536.53,CR,CSM,Ready
93d78d2b-6b20-4fb1-8094-61ab469c8bd4,2020-12-08,GRP39469,AC93801,Call drop herself decide.,-28249.15,DR,CSM,Posted
c5087d20-e4dc-46b9-89c1-390f768a36aa,2020-10-01,GRP34697,AC59562,Food author list practice.,25560.7,CR,Claim,Rejected
bfc90b89-1b68-4fe5-86a6-cf1a38536e6e,2023-12-31,GRP74516,AC32250,Discuss political.,16780.55,DR,CSM,Ready
f21b5717-412f-4865-aef0-78298dd33ba9,2022-03-21,GRP56042,AC07720,To white least doctor budget.,-10816.77,DR,CSM,Rejected
b513998e-5934-47ff-8f18-1c82ccd309e5,2021-11-10,GRP26842,AC27275,As stage official technology.,-12903.38,CR,RA,Posted
254557d3-d5c4-4370-ac71-142984003000,2025-03-11,GRP05973,AC56608,Guy follow past military wrong.,22902.26,DR,Claim,Rejected
6008255a-dca9-43d9-98f4-b7699fbf9c4f,2021-07-30,GRP60812,AC00613,Require give.,-47895.04,DR,CSM,Posted
6c7ba9cc-b599-45ee-9fae-ac251237d253,2019-07-18,GRP27667,AC75740,High still decade.,-16961.18,CR,CSM,Ready
ed3e8540-e7e1-4537-b9ab-65a65f162a4d,2022-12-01,GRP28634,AC83602,Prepare always military.,-25850.28,CR,RA,Posted
fb1a2621-89dd-4169-bd9a-42ce147c95d8,2024-05-13,GRP36684,AC32322,Herself real.,25143.98,CR,CSM,Rejected
ec9155cf-d057-45c1-a00f-04c477a134aa,2019-09-27,GRP40361,AC80740,No value example case.,4921.4,CR,CSM,Ready
e0af6bc2-80b5-41ef-b55c-eff21ef070b3,2022-04-21,GRP02913,AC30352,Fight family hotel technology water.,-20144.51,DR,Claim,Rejected
2d36889d-dc8b-4543-a71f-83b944cc5be3,2023-10-14,GRP01414,AC75120,Property interesting at.,31334.98,DR,CSM,Rejected
5e6e7f01-63ec-427b-96e0-b62e0eff1b9a,2022-03-09,GRP00031,AC68744,Kid hard focus.,30437.77,DR,RA,Rejected
3168fa1e-dead-463c-b2b4-36fdf8bdf208,2023-03-25,GRP60706,AC60695,Free however course.,-13455.91,DR,Claim,Ready
de3ec575-4c53-445c-aca8-4911b4038581,2019-11-05,GRP61837,AC64682,Question ready down indicate.,-21883.98,CR,Claim,Ready
cb1b5c4e-507d-4f89-bf45-d5c398cc5df4,2020-06-02,GRP16457,AC75715,Way song moment operation sell.,-12200.32,DR,CSM,Rejected
b4fe097f-3aae-4e44-8803-28ea4e67c220,2022-03-31,GRP02375,AC30222,Husband cover eat indicate.,-34046.2,CR,CSM,Ready
762343b9-6e0d-4b20-86d0-e2f2cdc5ac52,2021-08-28,GRP19559,AC36083,Value girl.,-35401.04,CR,Claim,Posted
98a7a3b9-ecdd-4418-9d27-510bec805e5d,2025-09-20,GRP33351,AC20931,Sport statement after face wear.,-32929.23,DR,CSM,Posted
ecb804d6-729e-48ad-9c4a-110d72d37932,2018-08-14,GRP79892,AC33897,Fire ago two.,46487.55,DR,CSM,Rejected
3074af2b-b6e5-418f-a0c7-7a4646b982f1,2025-11-23,GRP77867,AC89399,Arm opportunity a.,-13185.91,DR,CSM,Posted
bc36ca99-207d-4255-ae40-ccd036866a65,2020-02-16,GRP71332,AC53511,Address although represent between.,27629.74,CR,Claim,Ready
e0e3f139-f7da-426f-ace0-7fc87bdf7fc2,2021-01-18,GRP98589,AC09736,Music recently you.,-22719.31,DR,CSM,Rejected
35235b0d-2292-42dc-af6c-2a42819b061d,2025-12-06,GRP01720,AC65669,Friend least our top.,-12913.47,DR,Claim,Ready
cab83c48-507b-4f3d-a566-e164cac04fbf,2019-01-22,GRP42060,AC75262,Land everyone blue.,-30206.59,DR,CSM,Rejected
96f0b4c0-9370-4fd9-a0d0-430107612685,2020-06-29,GRP80701,AC03864,Raise mission.,-17823.25,CR,CSM,Rejected
6dbb322a-928f-4649-be41-992cf5daff55,2022-09-24,GRP63686,AC27751,Leg onto usually.,24775.79,CR,CSM,Rejected
05493c3c-cf85-40f2-81bd-2c728be03f53,2021-03-12,GRP77358,AC71255,Education since idea.,-25575.16,DR,RA,Ready
1267d3cd-b927-4c59-ad12-ff17635d59f9,2025-05-25,GRP89315,AC36509,They hospital country sound piece.,25409.81,CR,CSM,Posted
e3a4128e-2348-41a1-b678-9ddda8fdf706,2020-03-14,GRP65150,AC51246,Sometimes through.,-15843.54,DR,Claim,Posted
9d358d9c-92e6-4427-a606-28772e9d9218,2025-08-28,GRP43868,AC87586,Message fast.,25626.73,DR,CSM,Posted
0238fc5e-8a9b-42f6-8084-aed7a8551493,2023-01-08,GRP01652,AC94785,Possible born before base.,-1971.46,DR,Claim,Ready
dee3d2ce-54b3-4222-801d-81da71480188,2020-03-15,GRP52518,AC78680,Foreign poor war.,28316.46,DR,CSM,Posted
9f475a11-27f1-4006-b0dd-ebc73aac1f8a,2018-02-09,GRP53736,AC22680,Against message together.,46185.82,CR,CSM,Ready
aab54792-e35f-414b-af3e-a47c8a7d754e,2018-12-03,GRP65246,AC97920,Current represent identify.,-37566.19,CR,Claim,Posted
38073fba-9477-4cf3-b87e-63f1b628ad9e,2020-10-31,GRP56631,AC38973,Know enter course customer.,23486.8,DR,Claim,Posted
52060e64-34d0-471a-817a-e5ef5539af06,2024-07-09,GRP90013,AC02951,Themselves billion probably.,-13624.86,CR,CSM,Posted
3f5b3693-358f-4b7a-bc55-a0d2e77e75c5,2022-02-17,GRP85451,AC81825,Agency environment child again.,33382.98,DR,RA,Posted
926e1229-5f2b-41e9-bcd7-9bbb394082a6,2020-06-15,GRP21460,AC06785,Whatever add.,-26297.68,DR,CSM,Rejected
22628804-0806-4c57-b167-12aedc317de9,2022-06-25,GRP52312,AC49879,Discuss available into.,-24054.65,DR,CSM,Posted
f5282ddf-4355-4f60-8cec-a765f5a70606,2020-02-02,GRP98890,AC06350,Rather place population.,40229.14,CR,Claim,Rejected
5855246e-9fbb-4fbe-b44c-7d825f6db6b1,2024-06-10,GRP24720,AC19872,Realize create.,9934.83,DR,RA,Posted
5b00444e-8741-4374-bd36-5ba2336393a5,2020-05-27,GRP39926,AC33043,Occur stop.,48002.25,DR,RA,Rejected
6df6a391-ac62-4083-92fc-46c98a27d009,2025-06-04,GRP66707,AC78190,Section single meeting yes.,-13539.79,CR,Claim,Ready
c4370445-c2f5-42fe-91a0-c7c9d717993a,2020-01-17,GRP09499,AC92858,Measure fine yourself.,47767.2,DR,RA,Rejected
b0819c42-a6fa-452a-ba94-9d33885dc179,2024-08-05,GRP11210,AC20401,Month remember professor bit.,-1412.35,DR,CSM,Rejected
d2461abd-1870-4a42-bd51-77299c88972c,2020-08-19,GRP10003,AC98158,Then lawyer wish option.,47627.06,DR,RA,Posted
967477a4-dc47-4d49-9560-ee596565e1da,2025-12-23,GRP47407,AC37050,Later either bring stop.,49964.88,DR,RA,Posted
67954a14-1580-4795-b5bd-6e66552e2543,2022-10-24,GRP54340,AC38937,Finish child enough certain.,47174.95,CR,CSM,Rejected
92ba10e9-a946-4e90-9b94-daffb3708fe2,2021-08-08,GRP83600,AC32029,Paper development reflect room.,38348.18,CR,Claim,Ready
b2c4cad0-0022-4a37-b774-1cbda5c2e13d,2023-10-03,GRP44669,AC41962,Cut popular recently age international.,26219.23,DR,CSM,Posted
f0f9e822-2f13-4f04-be04-52be44354fce,2022-02-16,GRP47440,AC62072,Decade stop certainly low.,-21572.21,DR,Claim,Rejected
98abc838-b63e-4241-a99f-559c2739543b,2018-11-25,GRP16547,AC58700,Remain forward how.,-11484.47,DR,Claim,Rejected
e37d687d-3170-4c9c-8948-f2d9b1fbca5c,2020-08-31,GRP23713,AC05075,From power public month feel.,-49298.85,DR,CSM,Rejected
f11e6f39-3dcf-4abc-b59d-4877dfd0d478,2019-06-08,GRP49530,AC12628,Hospital night.,-672.78,DR,CSM,Posted
83a1a6b1-f20b-446a-8e26-cbd253225c20,2024-02-27,GRP13460,AC61865,Task although lay artist.,-8757.45,CR,Claim,Posted
d999dc04-8a56-4cae-9ac3-d662836d4870,2023-01-18,GRP75856,AC44489,Forward adult meeting course.,49995.3,CR,RA,Ready
971307fd-af8e-43ec-afcc-3f0e076b2ed4,2024-11-02,GRP84449,AC51448,Range section billion.,40196.66,CR,RA,Rejected
a9492cd8-21d2-4cdd-ac16-f212e57b801b,2022-05-06,GRP86554,AC51651,Business individual water subject compare.,40916.96,CR,CSM,Ready
913ef169-2971-4b86-be0a-bb956e6ac223,2020-01-12,GRP42942,AC41423,Customer skin.,4484.69,DR,Claim,Rejected
6cf7a58c-61e5-49fe-bdc1-2c3121f4f93a,2022-08-01,GRP18141,AC55598,Difference less turn answer.,-46198.58,DR,CSM,Rejected
d39921a2-7aef-4f3d-a700-67f91fe6a8a4,2021-02-17,GRP99185,AC28807,Question but as.,1245.82,CR,CSM,Ready
3869825d-767e-4e54-a7f3-74b393a5dc7a,2018-07-26,GRP22695,AC73583,With fact.,-32346.84,CR,Claim,Rejected
8c67fef6-896c-46d8-a4a0-b5849a393067,2019-08-11,GRP72672,AC33387,Television example stop require wrong.,37524.06,DR,Claim,Ready
ff187ff2-19be-4b5f-8019-da54cca2e8b7,2025-12-08,GRP18031,AC70529,Mention behind hotel parent although.,-38323.22,CR,Claim,Ready
d82fa87e-0972-4175-b103-fa62a98ca9fe,2022-07-24,GRP25092,AC85741,Son citizen test stand.,9683.43,DR,Claim,Ready
94740d3c-729e-40c6-b58e-9b6ec8b57b20,2022-03-06,GRP30675,AC15635,Computer factor tonight ever.,-3692.96,DR,CSM,Posted
6a2c456d-9cf1-4299-8d87-4d0348594fed,2023-05-29,GRP66063,AC91865,Necessary mission leave.,34479.5,DR,RA,Rejected
c92bc09c-3da3-4b67-83f7-c8a66535f72b,2020-10-21,GRP31079,AC56102,My hope.,14341.65,DR,CSM,Ready
92a89816-74e1-4876-8b8b-61784f150856,2021-10-05,GRP99675,AC04861,Student many improve best account.,-19215.74,DR,RA,Ready
375c7de7-df47-4871-aea4-97054d9fe220,2020-03-14,GRP84595,AC34355,Shoulder sport nature item.,16871.86,DR,RA,Rejected
3b3d1008-d4ae-42b8-bf47-dc89af1985c0,2025-10-16,GRP38765,AC68023,Example spring them action.,8868.12,DR,CSM,Posted
ebefbd36-7c42-470b-b937-de2fdffce6a1,2024-05-14,GRP49285,AC82157,Become minute institution.,14701.29,CR,RA,Rejected
891abf3e-72ee-4ac2-b6ff-83d37c2bfb45,2023-12-13,GRP30019,AC51611,Agreement serve politics.,28188.43,DR,CSM,Rejected
0b0e96d6-a6ff-43ad-8f5b-461e8c8c6ae0,2023-01-26,GRP99220,AC73434,Man draw.,-35385.9,CR,Claim,Ready
f5d7e24a-3d39-49ca-ad72-847df0855a39,2025-09-30,GRP72415,AC58451,Hit box culture amount.,-18932.66,DR,Claim,Rejected
a3aa530b-133b-4b15-a708-2400e092aa79,2019-06-09,GRP36180,AC39006,Laugh within much.,13223.97,CR,RA,Ready
9f265ab0-7536-4b46-a88d-b9f80827b20a,2022-01-28,GRP11247,AC60662,Join owner approach.,36863.15,DR,RA,Rejected
5956179e-9f95-406b-8229-ec0282fc91fb,2020-01-06,GRP00196,AC51842,Moment half.,1233.68,CR,Claim,Posted
b31e1500-5f4f-465b-ad15-cf8303131704,2021-06-15,GRP16547,AC85233,Thousand son during sister.,-23075.21,CR,CSM,Ready
e6dfa0c5-5caa-43b7-84b7-99ce5d492b04,2018-02-13,GRP36514,AC06791,Detail social must strategy trip.,11153.27,CR,Claim,Ready
166f1168-5e27-4a66-9bac-ca7d73bd9341,2024-03-08,GRP72047,AC56652,Show degree hold.,-45981.23,CR,Claim,Rejected
5f7f6154-ea27-49ba-b1e2-5957b73b186c,2024-06-23,GRP03014,AC77219,Available contain ahead.,49503.73,CR,CSM,Ready
d2c22c97-1635-456f-b2dc-65e83f063c19,2024-09-04,GRP48867,AC97732,You deal in issue.,-47638.84,CR,RA,Posted
3c75cfd2-7f3f-40be-92d7-6b8ffc3cfb36,2022-07-30,GRP56047,AC94370,Spring year before arm.,-44222.23,DR,Claim,Ready
fd81f319-9177-4847-af92-e6234eb1888d,2020-02-20,GRP17290,AC75163,Until hold challenge.,34866.2,DR,RA,Posted
bebd0358-c9c9-45c0-8977-c8f20d531a3b,2024-03-07,GRP69882,AC79569,Pay open.,-6361.88,DR,CSM,Posted
1e762348-9bb1-4942-8574-7eb83d62238c,2022-02-18,GRP07072,AC67629,Fund gas agent.,-34905.02,CR,RA,Rejected
77a35d72-cdfa-4adf-94ad-fd97ab16dfaf,2018-06-14,GRP06763,AC79303,Coach bar role vote imagine.,-47264.18,DR,CSM,Rejected
a16f9cda-4142-4ccf-b7cd-1af7250f640a,2018-02-18,GRP92002,AC32276,Skin indicate hour opportunity.,-29951.92,CR,RA,Ready
fd8d9b21-2f15-4792-97d3-8c525c0baeed,2018-10-31,GRP95934,AC66045,Sing laugh kind able.,-45115.99,DR,RA,Posted
48aca85d-4c21-49b5-be1f-b36e719a36ca,2023-02-20,GRP12592,AC00160,Research computer take case myself.,-40151.62,CR,CSM,Rejected
6b6ef4f9-4d53-4c63-ae85-784853986731,2025-04-02,GRP22238,AC23539,Able morning chair.,-72.06,CR,RA,Ready
01400817-e47f-40b0-b0c8-a1b41758a828,2020-10-15,GRP77996,AC91142,Public pressure popular voice.,-37429.95,CR,RA,Posted
fdb5464e-d237-44d1-9d70-8ba594e98e50,2025-08-29,GRP02304,AC09147,Decade people common.,36172.67,CR,RA,Ready
2e6deb38-f94d-4398-8fa8-31ab9cebaa9e,2020-06-07,GRP41457,AC01945,When mean child away.,-42161.21,DR,RA,Ready
887923cb-5612-4940-b2a3-aa81c1c57bcd,2018-02-25,GRP72206,AC54508,Indeed school.,6423.21,DR,RA,Rejected
710e00f2-bdaf-496c-b85f-af2ea9b127ca,2024-10-31,GRP91425,AC70689,Others situation.,-17365.6,CR,RA,Ready
18e2b79a-773e-42cb-bbb3-cb2ac82fb7bc,2019-11-30,GRP14739,AC03131,Economy care.,13869.56,DR,CSM,Ready
64d57e0c-8968-4afe-b539-8378c7b6e159,2025-06-09,GRP12714,AC38109,Share sell consider.,-23167.08,CR,Claim,Ready
131eb7ca-b9ed-4af0-a2aa-07a51dc89d90,2018-01-12,GRP57064,AC78506,Voice simply life whole full.,-38817.27,CR,Claim,Rejected
d62de269-cfce-4e5a-9371-39f9fa307661,2025-07-06,GRP98539,AC16505,Factor network throw job.,911.21,DR,Claim,Rejected
880b19bc-34a3-4240-a2eb-16dad479a844,2019-06-02,GRP19053,AC99784,Wife continue throw loss.,27992.25,DR,Claim,Ready
75c16ab0-a56c-4a3d-b3f2-7c00cbb45ec9,2024-09-26,GRP24176,AC11353,Future partner but meet.,-29825.58,DR,CSM,Posted
ca498f30-d288-4253-9390-e46442b356f8,2019-02-23,GRP08290,AC69982,Spend low tend peace.,-20255.7,CR,CSM,Ready
88a63d2a-1bd6-4526-ba6e-aa9b7047854e,2021-09-06,GRP61876,AC49105,Billion many population attack Mrs.,15890.64,DR,RA,Ready
ffbb5860-542f-4748-97f9-dc048482d84f,2020-04-27,GRP17577,AC19348,Lawyer late capital.,-694.12,CR,CSM,Posted
ae57ea6e-0091-4fb4-a85f-71e415c708b6,2023-01-11,GRP22119,AC10571,Them rate spend.,9245.08,CR,RA,Ready
88c159df-ff04-4605-96a5-385bb2403898,2020-05-10,GRP88336,AC54308,Back take almost vote.,9209.34,DR,CSM,Posted
45aad3bf-4d7f-4289-babc-61144505b342,2018-06-13,GRP88976,AC55779,Year who thought people.,33486.72,DR,RA,Posted
cb573d4e-5cdb-430a-b265-3e6ef888d036,2025-08-25,GRP79658,AC51778,Water newspaper girl institution.,-29176.0,DR,RA,Rejected
f8f7144f-9e0d-4fb8-858f-981781c2344e,2021-04-23,GRP24904,AC92966,Politics wrong at else past.,26571.07,DR,RA,Rejected
9a3a537e-169e-434a-a1d3-06d5c3141a18,2018-10-01,GRP03052,AC50211,Executive surface anything laugh.,-16933.93,CR,Claim,Posted
f8aeebfb-b378-42a9-9e10-11522f0a1892,2020-06-18,GRP94147,AC31892,Blue wide break husband.,32336.41,DR,RA,Ready
f81cca68-5c42-404f-bb12-3e750ce8d5a6,2022-10-18,GRP12599,AC05264,Sound happy try.,-264.41,CR,Claim,Ready
d06095c3-7012-430e-98d7-227488706983,2019-05-24,GRP47693,AC23732,Yes responsibility fill.,33611.21,DR,CSM,Ready
6454318e-a2d2-48ed-91db-54817b7f394b,2022-12-02,GRP04545,AC30041,Newspaper still consumer.,11494.06,DR,RA,Rejected
4bac3e7a-1157-47ca-b85a-36c6875df00f,2024-11-03,GRP57617,AC13387,Most interest very build media.,-29337.49,DR,RA,Rejected
b461dd00-2c6f-421a-859a-4c1bab89d6d5,2019-12-01,GRP28608,AC03159,Individual democratic deep enter firm.,-27837.03,DR,Claim,Ready
e6d97d78-7184-4fce-939a-dc608cb35d43,2023-06-03,GRP13822,AC70173,Work even Mr.,44677.27,DR,CSM,Rejected
937e5428-0803-4e93-aea6-11374ea874ca,2019-03-09,GRP49928,AC82612,Federal environment.,40332.72,DR,Claim,Rejected
aa287e5a-579d-4bb6-8529-3559185ba9ff,2021-04-14,GRP62121,AC86457,Condition item.,46639.63,DR,RA,Posted
8a2df9e8-3ac5-4346-9a94-ccfca8d7d376,2020-11-25,GRP03014,AC17735,Couple risk indeed consumer relate.,38466.91,DR,RA,Rejected
da08bde5-e657-491d-a7df-526884a72e43,2023-01-01,GRP14712,AC85561,Industry program many later argue.,-2931.49,CR,CSM,Ready
6e7809bb-ca0e-4ed2-8ab6-a9017a81e64f,2025-11-04,GRP33902,AC76031,Catch trade threat then.,-10515.97,DR,CSM,Rejected
712f0081-fd73-45f5-8c82-326905e0f273,2022-11-23,GRP43912,AC58618,Whom budget public necessary.,-7383.88,CR,Claim,Rejected
ea0a32fa-437f-4924-84dc-560743c99be8,2021-10-28,GRP20906,AC03481,Another few.,41747.26,DR,RA,Posted
2948d3e6-c7cc-4f43-bc5d-399b3e8fe4a9,2019-09-15,GRP61458,AC87620,Responsibility more color network ground.,7788.32,CR,CSM,Ready
19f607c6-3602-4400-b339-8914fae22fc1,2018-05-02,GRP00053,AC57116,Moment identify everybody.,39230.33,CR,CSM,Ready
faebbaa8-3a09-459b-9e55-2b7f23445c8b,2021-08-25,GRP63564,AC02652,Enough could sit able.,-11976.45,CR,CSM,Rejected
b012a4bf-2b7c-42d5-997d-de7750f1d460,2023-04-10,GRP64900,AC77898,Summer miss full.,-40690.42,CR,Claim,Ready
3ea57cfb-2b15-4416-9fa4-ea19727e67f0,2022-12-01,GRP38815,AC50717,Despite listen sea.,27789.73,CR,RA,Rejected
27b7f50f-dc11-4902-a8c1-6ab151243d0d,2024-09-28,GRP98357,AC95226,Hope it around.,-3104.8,DR,Claim,Ready
bacdec02-3594-4d11-8e8a-ffd1ad2b56aa,2018-03-19,GRP01569,AC73131,Decide claim.,46351.46,DR,CSM,Ready
0b0b4c44-39d6-41e8-80b8-830efb789f17,2025-10-12,GRP14070,AC35021,Window wall.,-37304.29,DR,CSM,Posted
778c2785-c211-4d19-a23c-fa67de078d77,2021-02-03,GRP10003,AC25260,Employee charge her middle.,39359.67,DR,CSM,Rejected
81f30771-3eee-41a1-a95d-9fed22da0ef7,2018-02-14,GRP57287,AC65214,National business key.,13691.39,CR,Claim,Posted
4fd00e62-7fbf-4acb-9b96-0e9c0c422bd6,2020-01-29,GRP46943,AC42589,Oil when ready behind.,18164.36,DR,Claim,Posted
f9396831-410d-4c28-ae23-d2a7046fdff1,2019-07-12,GRP56560,AC74833,Scene letter plan.,-42309.39,DR,RA,Posted
46db93db-11b1-472f-84ea-67493c5e835f,2021-06-20,GRP83143,AC95152,Interesting clear executive.,21180.96,CR,CSM,Ready
fbf1bb4f-db9a-4f25-8de6-d943b8c40061,2024-02-27,GRP35540,AC91578,Director well cut day.,4703.55,CR,CSM,Ready
f68d872c-987b-4623-9f0b-39a2a231c40c,2018-04-06,GRP47093,AC94007,Call area.,37568.7,CR,Claim,Ready
14dc3b71-bee2-44e5-b886-0c6f249a6add,2023-03-30,GRP69349,AC14737,Occur community amount wish very.,32648.86,DR,CSM,Ready
d1493d19-69ce-4397-b654-d8507937adb4,2018-10-31,GRP04263,AC08550,Fight fight.,-13969.11,CR,CSM,Posted
6667239d-2837-4437-a059-c7a7e352a36d,2018-01-22,GRP82739,AC99369,Explain close.,46464.8,DR,CSM,Rejected
46b6f5b4-db12-4f18-b446-76b906fbec0b,2024-11-26,GRP15936,AC75510,Because move second.,19007.83,CR,Claim,Rejected
28d6eb77-86db-40fd-8282-aa7655388c30,2022-09-08,GRP74377,AC02876,Interest within him.,-47035.33,DR,Claim,Ready
c66e42be-5ce2-4557-a7a5-c1d8e7b72490,2020-11-22,GRP79387,AC30940,Fall wait treatment watch.,-18063.69,DR,RA,Rejected
5bc68d79-ed5a-4373-8fe1-5ca82ebb014d,2025-06-17,GRP05602,AC47499,Community attention season she.,-37950.26,DR,CSM,Ready
4eafa08c-4644-4288-9611-abc8bff81714,2019-01-21,GRP14740,AC24989,Throughout improve spring rather.,27834.17,DR,RA,Posted
84dfbabb-0879-4a77-9ce3-8671361115b2,2021-02-12,GRP65263,AC66590,Page political even sport.,-16041.23,DR,Claim,Ready
512268df-8bf4-48f5-92e8-42dac9829c94,2023-06-04,GRP17036,AC95330,Attention young half image.,19349.87,CR,CSM,Ready
92daab84-cf17-42f1-ab4f-f9e888566088,2019-11-14,GRP97823,AC09297,Mention face whether knowledge.,11774.78,CR,CSM,Ready
91ec3301-f1d1-4cbf-9f85-e4ff4c293bee,2020-02-19,GRP10092,AC15943,Plant agree.,-41598.93,CR,CSM,Posted
e9629d1f-d51c-4372-af83-1c9a0b158076,2024-08-12,GRP74986,AC35928,Speech sound building have rest.,5804.12,DR,Claim,Posted
f7e8eb6c-742b-4471-af67-bbb7cf8d472c,2023-07-05,GRP37343,AC46706,Middle hard try.,-34247.24,DR,Claim,Rejected
453020dd-ad8e-494b-897d-7be4b7c63d20,2025-10-13,GRP48339,AC75171,Loss member song continue.,43962.73,CR,Claim,Posted
46ae7d2c-8fc7-4720-96e7-3ddd3c1aae0f,2025-12-30,GRP68965,AC00928,Record sit.,13798.68,CR,Claim,Posted
024c8e4f-6818-48a7-a0e2-4869d04dd6f7,2024-01-15,GRP84455,AC71370,Write remain card.,3885.1,CR,CSM,Ready
9d0ca801-a08b-4705-af0d-e2856545b247,2021-02-01,GRP67208,AC68086,Argue stage.,32682.21,CR,Claim,Rejected
