claim_id,policy_id,claim_incurred_date,claim_paid_date,gross_claim_amount,recoverable_amount,net_claim_amount,claim_status
6a7b7a22-52a0-4cb5-94b2-6efa5c6d4687,POL42268987,2023-06-10,2023-06-15,4767.31,1398.18,3369.13,Paid
691f85ef-acf3-401b-b3a7-e26e091281b2,POL37833192,2024-02-22,2024-03-02,292.57,106.77,185.8,Paid
2b00f7fd-1b64-4b45-8951-aa86b1f4c863,POL68343417,2019-06-16,2019-08-18,2134.58,1681.42,453.15999999999985,Closed
b45112bb-d2f9-4f9c-9be2-00206377952f,POL07940809,2024-02-27,2024-08-12,9191.16,4018.55,5172.61,Paid
03459501-7c64-41ef-9920-6e39c5be16bd,POL68460450,2020-02-03,2020-03-21,3242.82,1067.16,2175.66,Paid
7a2e9b14-bc61-414c-a5ad-1be2a5fb51fc,POL34180554,2023-12-25,2024-03-09,9083.27,4418.41,4664.860000000001,Paid
caeb024f-70eb-4dbd-ae6a-ee13049bc92e,POL65591306,2019-12-31,2020-01-20,9946.21,2552.8,7393.409999999999,Outstanding
509b7c3a-7ba6-4457-8399-8de918074bb5,POL60223163,2024-11-15,2025-05-09,5003.73,1954.37,3049.3599999999997,Closed
969f9935-00c7-4584-8142-aa5bdc69303c,POL65980572,2021-09-10,2021-12-24,2517.98,1995.67,522.31,Closed
eabe2ed8-8be8-4b46-8f54-caf24b0c807b,POL95052671,2021-10-31,2021-12-02,9608.25,2059.85,7548.4,Outstanding
f4e42249-1b36-4cdd-9f1c-eae4fa1bd568,POL41909012,2021-02-13,2021-07-01,6387.59,4617.16,1770.4300000000003,Outstanding
fdc25651-fefd-4f8b-8d9e-084c91984768,POL75325228,2019-05-21,2019-09-17,7670.87,3265.91,4404.96,Closed
3cea6385-0bc0-4656-bd81-e61978472e0c,POL45230935,2020-01-31,2020-03-27,3853.67,1939.01,1914.66,Closed
f3fbc6ca-fe73-465d-9cfd-73991285e364,POL48492098,2018-10-30,2019-03-06,6650.3,4736.56,1913.7399999999998,Closed
98f5dfb2-358f-4c23-bc94-cfd5a633342c,POL79552453,2023-10-01,2024-03-20,9139.27,1882.5,7256.77,Paid
f9c6654c-02e4-4bac-ac96-e0491c6cca99,POL78663023,2024-05-02,2024-07-08,3799.46,1403.41,2396.05,Closed
0846feac-df87-434f-bae8-8d3d8ed1ae99,POL68182631,2019-09-14,2019-11-22,5609.33,1884.67,3724.66,Closed
13218412-0f45-4b80-87f0-a2b0fe597deb,POL65373927,2024-05-21,2024-08-11,7271.47,3970.45,3301.0200000000004,Outstanding
79e5a0b8-9601-4f89-b7b2-3cb140686737,POL16807461,2025-10-18,2026-03-29,1519.24,907.32,611.92,Paid
b0f6c190-dbc4-42d1-97c7-e7d3f7fef3c8,POL79571843,2021-04-10,2021-05-11,8267.64,3895.79,4371.849999999999,Outstanding
69058134-a4c6-4d63-9b91-96c10a710da3,POL13101584,2018-09-09,2018-10-31,8540.69,6803.42,1737.2700000000004,Paid
c5cd3c2a-c350-4e3b-9c47-17e8d7c8021d,POL69628972,2023-02-24,2023-05-21,9790.9,6205.58,3585.3199999999997,Closed
d0764480-67a9-449b-8f3b-1dfc7d53d4fb,POL13975469,2019-01-27,2019-05-23,4779.36,2716.65,2062.7099999999996,Closed
ffe2d1bd-cd7a-4fa0-a76d-4c5db2a7c568,POL53685495,2025-02-23,2025-04-16,6504.47,3207.43,3297.0400000000004,Outstanding
f8113efb-adcf-4045-b1be-1b98ff5160d2,POL96521183,2018-01-15,2018-06-01,3738.41,1167.14,2571.2699999999995,Outstanding
f923a471-c551-48a3-ad7f-4132db1d6899,POL90658111,2020-03-20,2020-08-05,8840.28,2233.28,6607.0,Outstanding
b2b6ec2a-d5db-4313-92a6-5af6320926f4,POL43292878,2024-02-03,2024-06-08,4387.12,2381.64,2005.48,Outstanding
2cff35c7-f8ca-4723-8d1a-ea37d7bc4565,POL99698346,2022-10-08,2022-12-01,4626.17,1412.62,3213.55,Closed
c23a90bc-b742-409f-a5c5-698b517bfa2d,POL28389809,2025-07-26,2025-07-31,9396.7,4770.62,4626.080000000001,Paid
20fa375b-c7e4-4456-9da5-d2e5ed8d3453,POL84257740,2025-05-05,2025-08-31,3380.28,1858.19,1522.0900000000001,Closed
a788c271-37eb-4d5b-aee4-1ecc4b0afc7f,POL23929224,2018-12-21,2019-06-06,5068.24,1769.33,3298.91,Outstanding
16cb2b17-6742-4c25-af8b-8ea79d4fb7fb,POL24233971,2022-10-22,2023-02-07,8319.88,2418.7,5901.179999999999,Outstanding
3703ba0d-ba8c-416b-9ef0-ef0f9ed28c61,POL89106648,2024-04-22,2024-06-05,6008.65,2547.02,3461.6299999999997,Outstanding
9cc4dce0-2fce-4b3c-9b16-bdc3c7be2532,POL63713421,2020-02-06,2020-07-31,8216.38,3074.31,5142.07,Outstanding
ea51f947-fb03-4b33-ba77-4d0661254bfa,POL59893656,2022-01-21,2022-05-14,6161.36,1893.08,4268.28,Outstanding
4302181d-ca92-412f-8691-af80b8031f7b,POL06605539,2020-07-28,2020-10-26,7512.73,4446.72,3066.0099999999993,Paid
1250de19-cf27-4ebc-ba1b-a74f13a0350f,POL25491501,2019-11-10,2020-02-16,4250.42,3077.79,1172.63,Paid
c1f9e123-dabc-4b1e-99c2-d260a22c807b,POL52806517,2021-02-21,2021-05-30,5710.67,1203.3,4507.37,Paid
cc635e39-f860-4c4c-ac05-3db879b02337,POL27721943,2020-11-10,2020-11-24,9412.89,3015.05,6397.839999999999,Paid
41d87bde-9372-4047-b296-ccac5419b70c,POL64931936,2022-05-03,2022-08-13,2327.99,1830.63,497.3599999999997,Closed
7848c866-5b73-48fa-a6a7-5bb30f25d3db,POL75753164,2019-07-25,2019-08-01,1745.33,390.74,1354.59,Outstanding
0aeb3a24-aa9b-496b-ac70-0b851e2e50b3,POL48838746,2024-10-19,2024-11-06,3889.78,2601.43,1288.3500000000004,Closed
eabea659-9702-4bd1-86fe-77ffb4e1c95b,POL43320686,2019-11-15,2020-02-28,9321.71,5598.68,3723.029999999999,Closed
c19ceabd-ed51-42a3-9d78-4812cb7f76cb,POL89760995,2024-04-03,2024-06-09,2130.9,1010.5,1120.4,Closed
3f4ad35a-4bd8-4aca-8fbc-434bffe2ed5a,POL63084546,2025-04-15,2025-05-01,6451.66,4120.88,2330.7799999999997,Outstanding
6ee46312-a3dd-4ded-9346-2362d6da7faa,POL84885383,2018-12-01,2019-01-25,7969.02,3531.5,4437.52,Closed
d35b0a9f-78f1-4119-babf-bc04d7983e7b,POL57846125,2019-09-28,2019-11-07,6218.68,3154.81,3063.8700000000003,Paid
1db49408-8266-4e5e-bb2f-fb6f87dfb905,POL01610618,2023-08-10,2024-01-21,9994.76,3030.18,6964.58,Outstanding
947c8210-7e4f-43ae-8cef-d491e41c4d87,POL64872531,2018-08-15,2018-08-29,6119.96,2848.44,3271.52,Outstanding
519af331-f35c-47c7-88e5-faf1d9c4d127,POL05462708,2020-04-09,2020-07-03,9779.28,7396.89,2382.3900000000003,Closed
62609f7e-3f11-48bf-b4f6-bb347c5883ff,POL46729985,2019-09-29,2020-03-17,8895.33,3494.9,5400.43,Paid
51ef900a-9fff-4001-9225-7a7a89abd8ce,POL28037576,2025-07-12,2025-12-07,4114.1,1820.28,2293.8200000000006,Outstanding
adc746e9-0240-4fbc-877f-e607306f1a0b,POL56689286,2021-08-26,2022-02-22,444.41,219.95,224.46000000000004,Paid
edc42e6e-75e4-4f8f-bc6a-a91d84921022,POL52954351,2020-09-10,2020-10-25,2747.79,733.51,2014.28,Paid
5a7015d1-ebac-490f-b056-1aeb2723a88c,POL12554228,2022-03-29,2022-04-17,9541.85,7072.55,2469.3,Closed
5fd5f946-b4b2-46c9-965f-11d27afe9c08,POL07705276,2025-08-22,2025-12-06,9231.91,7270.85,1961.0599999999995,Paid
2ed85311-f168-4fb1-bfa1-a1513a34e5b3,POL69680876,2020-05-23,2020-07-10,4296.16,2790.47,1505.69,Outstanding
7affd686-fb32-467d-a7dd-19ef49cdabe8,POL35270190,2018-03-13,2018-04-22,8279.07,5972.75,2306.3199999999997,Closed
b6eef215-060b-4904-b658-3a15e37704d1,POL02871343,2020-08-13,2020-10-17,2780.99,1588.85,1192.1399999999999,Closed
e257d2a0-a0c3-47fe-bdc7-809e9e6dd19a,POL39238097,2019-12-12,2020-04-12,2509.7,1119.77,1389.9299999999998,Outstanding
55befa9a-6a16-4883-94f3-da44a45cf5b4,POL00969930,2019-09-04,2020-02-23,899.55,208.7,690.8499999999999,Outstanding
9319f1e2-07c1-4829-9b7f-5b5900748f00,POL32165776,2020-11-18,2020-11-24,1401.55,476.49,925.06,Closed
d01390b7-29b9-4eca-adef-1951f4aaf08d,POL52935264,2020-11-14,2020-11-14,2518.1,546.33,1971.77,Outstanding
22637a42-5075-46e4-ab1f-2d6439aa378d,POL66101089,2023-09-18,2023-10-09,5695.99,1246.53,4449.46,Closed
dddc2b1c-31e6-49d7-957b-bd5c1489ac8b,POL57026374,2020-08-24,2020-11-17,4272.21,2081.5,2190.71,Outstanding
e2d35f2d-adf7-4654-a02e-f9c2986aecba,POL25383647,2020-01-31,2020-02-18,4962.79,2238.01,2724.7799999999997,Closed
f904575b-cb7f-4a43-8e64-a51f94c8f9e7,POL40626982,2023-10-12,2024-01-25,2645.87,1762.49,883.3799999999999,Outstanding
89eb9212-ed57-4bea-8081-56c36c36d512,POL44494094,2020-02-28,2020-03-07,4317.07,3331.84,985.2299999999996,Paid
b4b1bc4f-90cd-4bc2-a13b-4c6e483f7734,POL70421301,2018-02-02,2018-07-13,5992.58,1367.73,4624.85,Outstanding
7b1781ae-2151-4c49-8fbe-bfdf5a3c3718,POL24112914,2021-10-10,2021-11-19,7155.68,4023.58,3132.1000000000004,Closed
eeb11b12-aff7-4983-8b48-d509bebd7ccb,POL40578699,2023-04-07,2023-05-06,2958.03,1315.14,1642.89,Outstanding
d27307b1-2153-42b3-86f5-b7c50396748a,POL62357781,2020-08-28,2020-09-23,7394.39,1493.24,5901.150000000001,Paid
e2d2d16e-c54f-4a88-ac84-85071cac9b3a,POL82315486,2021-03-27,2021-09-06,9838.99,4160.11,5678.88,Outstanding
c7102393-6210-4cec-b3c5-cd86ce9192aa,POL07898815,2023-03-21,2023-05-20,9031.71,6955.98,2075.7299999999996,Outstanding
980dfbe0-535c-4395-a64a-df56a016a834,POL87650275,2023-04-22,2023-05-08,2644.51,1630.14,1014.3700000000001,Paid
c8d11837-7160-4dca-8608-94670490f17d,POL84911702,2020-12-28,2021-05-28,8348.46,1977.45,6371.009999999999,Outstanding
93123405-bcee-40d1-9e50-2c1b5348ef2b,POL10619602,2022-12-22,2023-03-26,8687.6,3851.34,4836.26,Outstanding
488ce239-092f-461c-8b87-12e043192434,POL84788669,2025-11-02,2026-03-14,9109.63,6568.86,2540.7699999999995,Outstanding
0c46aad0-8730-4a8b-8279-a776fe1b0cc6,POL84507001,2025-01-07,2025-03-12,627.36,341.97,285.39,Paid
bc263eef-dc74-4cf4-b240-18b4d2589083,POL05440924,2018-03-16,2018-05-07,1575.24,672.61,902.63,Closed
3f7f6519-1534-48f5-b88b-91a4bad80e1b,POL26331980,2025-08-27,2026-02-18,5421.08,2121.09,3299.99,Paid
01b971d1-7abd-45e2-ab53-7a36a12fd97d,POL30434356,2019-11-06,2020-01-29,5317.42,3821.73,1495.69,Paid
b164690e-e506-4662-b945-1e2502a47acf,POL34744367,2021-07-02,2021-07-17,5876.13,1611.83,4264.3,Closed
0845bf80-87a0-405c-ae18-6a9853271377,POL53563741,2021-03-30,2021-04-04,8859.44,5887.31,2972.13,Outstanding
e445e892-7031-4b0e-ba14-82c89c7d1337,POL45348840,2023-08-29,2023-11-16,9779.08,6893.01,2886.0699999999997,Paid
1ae80361-49dd-4aee-a83c-e1e28aff748c,POL82014233,2024-03-11,2024-05-30,7335.28,3739.9,3595.3799999999997,Outstanding
f9dc5cce-e2f4-4170-8801-fd754c954a4e,POL38792776,2021-06-29,2021-07-24,1982.34,1198.97,783.3699999999999,Paid
e18e73c9-e586-4a72-89fd-e76ba1b6472e,POL38792776,2024-03-14,2024-05-25,6531.95,4208.73,2323.2200000000003,Paid
3a8c7f6b-d1d0-41ee-8e94-97ba31e51ac1,POL77159950,2021-12-25,2022-04-05,9477.02,7318.14,2158.88,Paid
4138de20-8bfe-476d-b4ac-c85237c9d26e,POL53053184,2022-12-02,2023-01-27,7662.61,2805.62,4856.99,Closed
9c185352-1030-4fa8-81be-1cad049cdc33,POL84710100,2025-04-30,2025-05-20,3015.42,1718.65,1296.77,Paid
e3a224ed-3a9c-4aef-8b9e-cb377859f3f4,POL23730071,2025-04-03,2025-04-15,7138.67,1947.83,5190.84,Closed
431bed38-f417-41c6-9260-53c64303f960,POL80999672,2025-05-17,2025-11-01,9309.45,2212.26,7097.1900000000005,Paid
00e93aed-9cbf-4a85-abd7-f606f046810b,POL60574632,2024-09-30,2025-02-13,6368.19,1486.63,4881.5599999999995,Paid
587f2259-3423-4251-bea3-6c20a61bd31d,POL74143302,2021-11-14,2022-02-02,4989.28,1402.28,3587.0,Closed
14e33a06-026d-4200-9b50-c06b90a26fa1,POL00359204,2023-05-02,2023-06-18,246.15,123.51,122.64,Paid
a94846e3-d6a7-466b-b811-9c4b7175e4c5,POL79552453,2023-01-27,2023-04-12,4779.48,1648.51,3130.9699999999993,Paid
44c58562-d367-4bd5-b741-6c0559b71452,POL46444489,2021-03-14,2021-07-10,5183.64,1224.09,3959.55,Outstanding
b6ab3688-6855-4f3a-9b1c-bbc8ec6bbffc,POL14141980,2024-08-04,2024-10-16,1151.45,283.11,868.34,Closed
36ac846f-2a3e-403f-a114-4aa407c5ed75,POL87507806,2018-11-15,2019-02-04,9501.66,5741.71,3759.95,Outstanding
0af802d0-04fa-458c-b6e1-4cede743267a,POL13700620,2025-07-10,2025-08-04,5776.81,4345.16,1431.6500000000005,Closed
05bb3726-1f7f-44e4-b2e2-81d03d61232c,POL28387228,2023-01-06,2023-04-09,7340.28,5095.9,2244.38,Paid
a63c77b3-f320-4df2-90fd-9c343d4c9f00,POL28465403,2021-11-08,2022-05-04,369.82,146.87,222.95,Paid
b483f273-1775-4e95-b42d-640bf1641fda,POL34391588,2022-02-09,2022-03-13,8378.7,3360.24,5018.460000000001,Outstanding
4f0013e7-f702-48c6-9ce1-27dafdc5b2aa,POL23608613,2018-06-24,2018-07-14,8485.47,3980.36,4505.109999999999,Closed
aff7c6f5-0390-4071-b718-95d81aaee28c,POL08333825,2019-08-30,2019-11-28,6575.0,2120.44,4454.5599999999995,Paid
6657e5b8-bc0a-42b3-93aa-de59955d70e5,POL14112788,2018-09-12,2019-01-29,441.88,240.39,201.49,Closed
bb5515da-db88-48c2-8d9f-1da69a14e1ea,POL93709877,2024-08-31,2024-09-17,5710.65,2485.55,3225.0999999999995,Paid
08a92f33-40bf-48aa-bd98-9bd16bf47f0e,POL25744780,2020-05-08,2020-10-28,3912.35,1596.16,2316.1899999999996,Outstanding
201b7844-bab5-47f7-9930-94da80a3248a,POL62081171,2025-04-27,2025-08-10,9915.25,7690.74,2224.51,Closed
18e7be45-739c-4271-bc59-157e5ecd41e4,POL29142379,2018-03-08,2018-06-15,2652.25,1409.7,1242.55,Closed
90e2f41c-3a8d-46b8-8fe9-979f4cc7b5b0,POL03891595,2022-07-19,2022-12-16,1417.68,806.85,610.83,Closed
39adc506-313f-4608-be41-19f429069a9b,POL59924998,2022-01-17,2022-06-15,4904.26,1593.73,3310.53,Paid
a63f77cd-630a-4f63-9228-45930f06ab11,POL04087703,2019-08-20,2019-12-19,6884.49,4530.59,2353.8999999999996,Closed
d3745278-04f5-4a19-b2f9-0ccd75cad507,POL36394987,2018-06-06,2018-11-16,6037.45,3638.13,2399.3199999999997,Outstanding
7fbb9333-5e0a-4569-9788-ff770d0f3356,POL49975297,2021-10-13,2021-12-16,8054.77,4638.73,3416.040000000001,Closed
ff748cc2-8491-46e3-97a8-6339ebb75f22,POL42268987,2024-03-05,2024-08-25,8282.78,5407.18,2875.6000000000004,Closed
adbd4ffb-8181-4c89-ba01-b997e845773e,POL44576332,2024-08-23,2024-11-20,5436.75,1142.35,4294.4,Outstanding
4e566429-a3d9-4e07-a481-8ee4234a2608,POL70425696,2018-11-06,2018-11-21,5624.72,2461.86,3162.86,Outstanding
45503c9f-20c2-421a-8743-2dccde478234,POL46696745,2023-01-27,2023-02-28,8877.68,3441.07,5436.610000000001,Outstanding
eedc009d-e349-4808-8661-5b5d7b0b5588,POL59079565,2024-03-12,2024-09-07,476.15,303.73,172.41999999999996,Closed
44c5497c-d2f4-439e-a7b9-f43712475efe,POL15207343,2023-07-23,2023-10-31,921.12,202.66,718.46,Outstanding
e2c22954-6d70-48ec-9d7a-fe01c834d6fd,POL61537305,2019-02-13,2019-05-27,7371.96,3950.99,3420.9700000000003,Outstanding
0ab59f99-266b-41cc-9f5a-889844f25583,POL42018579,2019-11-19,2019-11-20,7906.27,3721.14,4185.130000000001,Outstanding
9cd5533e-dd5e-4289-ab20-743612894c32,POL14221806,2020-09-19,2021-01-31,3680.52,2633.53,1046.9899999999998,Closed
ffce9f37-8555-4718-8770-f0ffe936cb68,POL04118632,2024-02-25,2024-08-01,7029.77,1517.25,5512.52,Paid
04dfd1da-4ea2-4bab-b09a-40f0e234df10,POL38363698,2021-06-01,2021-09-19,6300.38,2813.61,3486.77,Outstanding
e9ceaa50-04a7-4cb0-898e-e324d0825d84,POL66901506,2024-11-18,2024-12-03,7954.9,5203.61,2751.29,Outstanding
41b5406b-b998-45db-8fd4-0c3e3997a68f,POL01665749,2024-10-06,2025-01-20,4658.22,1818.63,2839.59,Closed
75579c84-3ba3-4126-8ab6-ea267cb4d385,POL06929767,2019-12-27,2020-06-17,7362.53,4459.3,2903.2299999999996,Outstanding
afaea978-318d-4967-9a2c-6475df95b9a0,POL51860707,2019-08-20,2019-12-05,9415.34,4121.35,5293.99,Closed
25cf9a61-2ca3-494e-bdf1-a19f2f5776cd,POL52094166,2022-12-21,2023-01-04,672.77,420.95,251.82,Paid
7b150af1-1a38-4313-ad43-69668c43bdf6,POL61681626,2021-12-13,2022-04-23,5691.37,4345.03,1346.3400000000001,Closed
596b4dff-df8d-4b7f-a04a-92e8d433c142,POL87251498,2022-12-02,2023-05-25,8817.74,4470.67,4347.07,Paid
0f794029-7d5d-485e-b97d-0350eb17c88c,POL53344025,2023-01-17,2023-04-12,4081.0,2710.56,1370.44,Closed
0f769ae5-350d-461e-af98-920853d1efbe,POL45746367,2024-08-12,2024-12-28,3755.9,1280.7,2475.2,Paid
de1f3dbb-582e-4d5b-b624-0b6cd76e2171,POL14503888,2024-07-09,2024-10-31,7805.6,2297.35,5508.25,Paid
13768103-e0ab-4979-983e-216c082dded7,POL42774218,2022-10-17,2022-11-23,7281.74,5728.79,1552.9499999999998,Outstanding
b04d2b38-0868-47e5-950f-3b3937b98309,POL74419947,2020-09-10,2020-10-30,5940.8,2408.24,3532.5600000000004,Paid
f58478c7-70cc-4cea-b640-8e340251714f,POL70737571,2021-06-01,2021-11-02,7781.89,4094.82,3687.07,Outstanding
da8e3405-4320-4bf4-b584-e83928a566d9,POL75337421,2019-08-15,2019-08-17,2316.1,1771.97,544.1299999999999,Paid
296aa771-8512-4de2-9a8d-5dba81290694,POL32014974,2019-04-02,2019-05-10,444.02,256.38,187.64,Outstanding
29eb0ed0-74fb-47fb-87bf-6ca74c5edab2,POL45800241,2023-10-07,2024-01-26,8774.91,2816.73,5958.18,Outstanding
4af6ecdd-d59d-47c0-b3e3-4ac2f9f906ae,POL34299538,2020-11-27,2021-04-30,9487.87,7237.44,2250.430000000001,Outstanding
470a483c-bcc4-4360-8e82-420b1d17983d,POL69642029,2022-05-12,2022-08-16,549.65,432.88,116.76999999999998,Outstanding
52887239-f3d0-4caa-a07f-ac9d911203bb,POL37607734,2025-01-25,2025-01-26,2154.69,475.43,1679.26,Closed
2efab82a-4ffd-4e4a-9559-63892ea6f7ff,POL83486722,2021-05-31,2021-09-26,1723.34,514.7,1208.6399999999999,Outstanding
fdc88c0c-b0f0-42d5-9115-01a42c4a0326,POL55653603,2024-06-06,2024-11-17,6919.38,2520.58,4398.8,Outstanding
c911af14-ae52-4684-9dd8-e85d30608706,POL21806475,2023-08-06,2024-01-12,8102.66,5085.98,3016.6800000000003,Outstanding
e8677da7-cd25-44c1-9818-47d2e5e46d17,POL38548690,2020-02-22,2020-03-23,4923.34,2096.13,2827.21,Paid
c4819856-90ff-491f-8b15-c375d2b433c6,POL22837276,2025-04-08,2025-09-04,6379.9,2536.82,3843.0799999999995,Outstanding
f8a0fbe5-c4a5-49f7-8db0-3852b70cf9d3,POL36976321,2023-06-14,2023-11-24,7794.54,4555.97,3238.5699999999997,Paid
77d9eda7-44ae-47bb-8398-2cbbdbc668f5,POL84982783,2024-04-26,2024-05-24,7555.35,4900.98,2654.370000000001,Closed
6574baaf-21de-4e86-8256-591826ef073a,POL98116527,2019-01-23,2019-02-14,925.59,411.61,513.98,Closed
30332971-2ec9-4f78-b134-ac8799c64700,POL53183292,2020-05-02,2020-08-11,4817.48,3144.8,1672.6799999999994,Outstanding
3809c166-8a75-41eb-962b-114546ed0f33,POL02687044,2018-08-17,2019-01-12,4780.11,1861.04,2919.0699999999997,Outstanding
b94b98e0-4e5f-43b8-98d8-95cf4cfe8e35,POL33675677,2024-08-10,2024-10-15,8996.04,3802.5,5193.540000000001,Paid
ee2490cf-a28a-4f78-8127-b8f88bd63a9f,POL84790999,2022-05-19,2022-09-13,1172.69,412.39,760.3000000000001,Paid
642ded97-e672-4fba-903e-3399217de9f5,POL39818896,2022-03-10,2022-04-29,6886.38,2950.08,3936.3,Paid
3e6ad6ee-5ef7-4690-81b6-1a8b582e5a15,POL25037076,2020-05-30,2020-08-01,6197.55,2694.33,3503.2200000000003,Paid
45765942-6124-4647-b5a7-1280236d5b79,POL09208546,2024-07-18,2025-01-12,7318.6,2842.77,4475.83,Closed
fe0289b4-2e56-4817-8f80-ca631adf80a0,POL81086133,2018-07-05,2018-10-09,5431.12,1229.34,4201.78,Outstanding
eb372e05-9b51-454e-8b36-fb277258de08,POL50726652,2020-01-09,2020-04-05,816.86,565.91,250.95000000000005,Closed
6911694f-0cb1-4f92-ae56-46c61028d83c,POL17973589,2024-06-02,2024-07-31,5665.81,2998.24,2667.5700000000006,Closed
a6b73b3f-e0e2-4e1f-8e01-dd71e6587deb,POL99868783,2020-01-04,2020-05-15,6355.96,2047.07,4308.89,Closed
a3aad68a-b3d0-400a-8891-936d93711b34,POL56988709,2022-05-05,2022-10-29,3988.78,1337.36,2651.42,Closed
07f03996-b588-4c56-8daa-12d76797bda2,POL41485257,2025-10-03,2026-03-07,5865.23,2139.41,3725.8199999999997,Paid
c961769a-ed22-40c5-b3c8-efc24d290c7d,POL56536444,2024-08-01,2024-09-02,739.69,390.09,349.6000000000001,Outstanding
749e27f9-c0ff-42e9-9ba8-0dd478b2343a,POL29049386,2022-11-21,2023-04-24,3716.24,1658.94,2057.2999999999997,Closed
1496b908-00f7-499b-9574-2ee8114501cb,POL95203111,2022-01-15,2022-02-23,3147.26,1432.97,1714.2900000000002,Closed
076a3dae-77ee-4224-84bf-e32543232daf,POL34432581,2018-10-18,2018-11-25,630.47,241.3,389.17,Paid
dd80525b-4b55-49ce-9f3f-09ca84bfe7c9,POL23901130,2024-08-11,2024-08-14,7885.22,5395.26,2489.96,Outstanding
f1def613-ebca-48ae-878f-dc33d48819eb,POL06355107,2020-05-25,2020-09-15,1891.96,647.47,1244.49,Closed
02d5f25b-6e6f-4793-82da-05b4661ac9d9,POL60367432,2023-01-25,2023-05-15,7878.39,2289.91,5588.4800000000005,Outstanding
d690ca62-575b-4084-a40a-823942b18a48,POL96349790,2025-04-30,2025-09-26,4644.12,3206.11,1438.0099999999998,Outstanding
bc4c5dee-ed3c-42ea-9438-355335d36f9b,POL29819158,2022-10-17,2023-03-11,5636.76,4184.21,1452.5500000000002,Closed
ef90b2f5-f2df-487b-b2d0-fa750135bee9,POL78607428,2022-05-18,2022-08-03,6824.49,4595.16,2229.33,Closed
bc810dbf-8846-48a4-b681-a814918675fc,POL63206579,2022-05-12,2022-07-01,9406.38,1932.75,7473.629999999999,Closed
8799912d-a63e-442d-bff7-d503b493b13a,POL77101755,2023-08-25,2023-12-31,5785.35,2955.05,2830.3,Outstanding
68b31d80-908e-415a-89de-fcaf2f0b2e95,POL57639079,2019-04-22,2019-10-14,154.01,102.9,51.109999999999985,Closed
55d1564b-0a1d-4e7f-a7ac-0729793953be,POL48492132,2020-09-13,2020-10-14,7785.94,3206.98,4578.959999999999,Outstanding
3b9ef988-5c91-45dc-9bd4-67e3498c35a9,POL29530183,2022-03-14,2022-04-15,2716.55,857.76,1858.7900000000002,Outstanding
739017ed-ef88-4edf-9bf9-7f1de3bf7ce3,POL38631709,2018-06-21,2018-07-16,8575.46,3664.14,4911.32,Paid
79b75327-39d3-4db0-89b8-9917b614f439,POL67022777,2023-06-28,2023-08-28,9654.09,4266.98,5387.110000000001,Outstanding
2c5d478d-a4bc-4f22-b71a-25971b2ec78f,POL00984792,2018-08-19,2018-08-23,2946.25,1454.59,1491.66,Closed
dd08145b-bb13-46ba-9268-ccf365bb2c89,POL42428077,2022-01-27,2022-06-04,6086.42,4728.28,1358.1400000000003,Closed
f1ab1fae-1cbb-4e71-bd37-f8fd5a7cc76e,POL20177778,2020-02-24,2020-04-28,5063.01,2193.87,2869.1400000000003,Outstanding
0ffdb7fc-bd92-4ed8-a0b7-f7a600b3c177,POL24733997,2025-05-15,2025-05-19,2568.07,638.05,1930.0200000000002,Paid
ff93ac78-7883-4304-9f57-eebbbc297555,POL88037446,2019-03-19,2019-08-25,2420.88,1444.61,976.2700000000002,Outstanding
bbede594-95ab-43c1-9fee-d7f677c5e00e,POL41090918,2021-07-15,2021-12-29,622.92,348.02,274.9,Outstanding
8227a1c3-5c5e-4ec3-9c65-734bb17cd2fa,POL51764491,2025-06-26,2025-08-20,7431.17,3648.34,3782.83,Outstanding
19922ac6-cd0e-4893-aaf0-0d0e03469ae1,POL54420463,2019-11-07,2019-12-14,5438.89,1178.91,4259.9800000000005,Outstanding
82b2761c-7ff6-41ec-949a-a3710c4c4f98,POL08632571,2022-03-21,2022-08-21,3234.23,1081.74,2152.49,Closed
33f8c96a-48ff-440d-9ffc-f7aa1a24ed9f,POL89977706,2022-04-30,2022-05-27,4999.31,2078.5,2920.8100000000004,Paid
6603722a-6c65-49f5-af57-90428ca5ee31,POL73471925,2018-11-21,2019-02-15,9612.48,4172.72,5439.759999999999,Paid
4b324812-3a3a-4b5b-bc47-10c6ba82dc61,POL80336954,2020-03-22,2020-04-05,1198.57,432.78,765.79,Closed
bf97c482-ca89-45e2-87d3-299e9396a2bb,POL25469116,2018-05-13,2018-06-23,5582.82,3787.11,1795.7099999999996,Closed
2c0d09e5-c4f0-4692-8286-4dc867023b90,POL77966133,2023-11-02,2024-04-25,4705.35,959.31,3746.0400000000004,Paid
82f5a5d8-2362-4ee4-9faa-041d0a816269,POL32694777,2019-12-29,2020-04-23,8825.81,4421.06,4404.749999999999,Closed
eca15957-1db6-49f8-bcca-d2fe7f387106,POL58420045,2025-12-20,2026-05-09,7496.84,5832.41,1664.4300000000003,Outstanding
f1d49f8a-e40a-4296-9629-ced1ec817ffa,POL61537305,2022-09-27,2022-12-16,3386.58,1480.42,1906.1599999999999,Closed
c1440bcf-2a23-429c-9466-b15e4ddde77d,POL52276287,2025-08-05,2025-11-17,3826.55,2455.12,1371.4300000000003,Paid
5f02840f-3e07-4934-b48c-bf659e521ab6,POL38773190,2019-11-24,2020-01-04,2918.17,1596.57,1321.6000000000001,Outstanding
